C_time,R_time,ET1,ET2,ET3,norm_E1,norm_E2,norm_E3,norm_E4,norm_E5,norm_E6,norm_E7,norm_E8,norm_E9,norm_E10,norm_E11,norm_E12,norm_E13,norm_E14,norm_E15,norm_E16,norm_E17,norm_E18,norm_E19,norm_E20,norm_E21,norm_E22,norm_E23,norm_E24,norm_E25,norm_E26,norm_E27,norm_E28,norm_E29,norm_E30,norm_E31,norm_E32,RK_t1,RK_t2,RK_t3,RK_t4,RK_t5,RK_t6,RK_t7,RK_t8,RK_t9,RK_t10,RK_t11,RK_t12,RK_t13,RK_t14,RK_t15,RK_t16,RK_t17,RK_t18,RK_t19,RK_t20,RK_t21,RK_t22,RK_t23,RK_t24,RK_t25,RK_t26,RK_t27,RK_t28,RK_t29,RK_t30,RK_t31,RK_t32
12200,-0.182711,0.00299222,0.00685393,0.0277979,0.0417666,0.0956699,0.388014,0.00499288,0.107571,0.176804,0.0423825,0.0230088,0.0722241,0.0146264,0.00476903,0.0086865,0.00701425,0.00340813,0.000167323,0.000267403,0.000103589,0.00314495,0.00250826,0.00058763,0.000159764,0.000186345,0.000385592,0.000411523,0.00091005,4.23096e-005,4.92951e-005,1.2777e-005,5.93597e-005,2.91082e-005,3.63195e-005,0,-0.182711,-0.182703,-0.183014,-0.183051,-0.18295,-0.182754,-0.18266,-0.182704,-0.18279,-0.182842,-0.18281,-0.182789,-0.182755,-0.182771,-0.18277,-0.182769,-0.182766,-0.182754,-0.182747,-0.18274,-0.182734,-0.182732,-0.182725,-0.182722,-0.182718,-0.182717,-0.182715,-0.182713,-0.182712,-0.182711,-0.182711,-0.182711
12205,-0.123555,0.00310773,0.00690921,0.0278843,0.0387259,0.0860967,0.347471,0.00634528,0.0984865,0.147483,0.0436273,0.0237133,0.0809873,0.0203969,0.0150811,0.00910871,0.0172474,0.000998864,0.00149403,0.00282293,0.00159074,0.0095324,0.00631579,0.00655059,0.00638606,0.00650533,0.00473008,0.00461345,0.00309893,0.00394431,0.0026502,0.0021444,0.000827592,0.000817585,0.000206393,0,-0.123555,-0.123684,-0.123828,-0.123805,-0.123975,-0.124137,-0.124216,-0.124201,-0.12406,-0.124029,-0.123966,-0.123934,-0.123872,-0.12386,-0.123841,-0.123818,-0.123798,-0.123758,-0.123727,-0.123697,-0.123669,-0.123644,-0.123623,-0.123605,-0.123591,-0.123579,-0.123569,-0.123562,-0.123558,-0.123556,-0.123555,-0.123555
12210,-0.0340394,0.00324225,0.00697997,0.0264418,0.0413179,0.08895,0.336964,0.00843891,0.104362,0.131645,0.057905,0.0137602,0.0485234,0.00612575,0.00525198,0.0072538,0.00023923,0.013076,0.0101155,0.00464089,0.0131319,0.0127549,0.0129869,0.0131453,0.0114447,0.00977389,0.0104088,0.00812052,0.00722552,0.00874854,0.00527273,0.00374697,0.00241844,0.00154533,0.000705568,0,-0.0340397,-0.0342025,-0.0339334,-0.0339163,-0.0337689,-0.033654,-0.0335892,-0.0335672,-0.0335978,-0.0335584,-0.0335855,-0.0336239,-0.0336296,-0.0336785,-0.0337199,-0.0337457,-0.0337884,-0.0338209,-0.0338565,-0.0338901,-0.0339185,-0.0339409,-0.0339646,-0.033983,-0.0339995,-0.0340136,-0.0340239,-0.0340311,-0.0340354,-0.0340383,-0.0340394,-0.0340394
12215,0.0603659,0.00298834,0.00671998,0.0275495,0.039461,0.0887373,0.36379,0.00471623,0.116975,0.167946,0.0493287,0.0241192,0.0544025,0.0165836,0.00643976,0.00480704,0.0110064,0.00429833,0.00581802,0.00851822,0.00793519,0.00221194,0.00219705,0.00487613,0.00215174,0.000776393,0.00346528,0.0015148,0.00197211,0.00234154,0.00151018,0.000809154,0.000649845,0.000383477,0.000256763,0,0.0603661,0.0603031,0.0605201,0.0604826,0.0604585,0.0603755,0.0603298,0.0602556,0.06015,0.0601527,0.0601284,0.0601199,0.0601561,0.0601663,0.0601865,0.0602214,0.060249,0.0602635,0.0602776,0.0602982,0.0603103,0.0603165,0.0603301,0.0603378,0.060346,0.0603532,0.0603585,0.0603616,0.0603639,0.0603653,0.0603659,0.0603659
12220,0.142217,0.00308522,0.00657708,0.0272848,0.0412282,0.0878905,0.36461,0.00575361,0.118438,0.175241,0.0514205,0.0350105,0.0705135,0.0114967,0.00790448,0.00246596,0.00606902,0.00342596,0.00290466,0.00389088,0.00406513,7.73679e-005,0.000697811,0.000152169,0.00160218,0.00262183,0.000261155,0.000628937,0.000341882,0.000575902,0.000158958,0.000261882,0.000133477,0.000106948,5.03138e-005,0,0.142217,0.142302,0.142087,0.142096,0.141989,0.142013,0.14205,0.14214,0.142245,0.142191,0.142151,0.142125,0.142147,0.142157,0.142174,0.14218,0.142197,0.142189,0.142192,0.14219,0.142198,0.142208,0.142209,0.142212,0.142213,0.142214,0.142215,0.142216,0.142216,0.142217,0.142217,0.142217
12225,0.191167,0.00297058,0.00650067,0.0268406,0.0398245,0.0871499,0.359833,0.00554395,0.143096,0.180186,0.0459289,0.0368219,0.0525758,0.0120501,0.0148838,0.00554381,0.00369141,0.00367353,0.000917885,0.00224058,0.00136042,0.00175367,0.001168,0.000150145,0.000406389,0.000373426,3.49352e-005,0.0002291,0.00027128,0.000215049,1.02582e-005,1.45731e-005,3.99911e-006,1.0214e-005,3.77938e-005,0,0.191167,0.191328,0.191063,0.191084,0.191282,0.191305,0.19129,0.191226,0.191253,0.191248,0.191234,0.191195,0.191209,0.191221,0.191223,0.191201,0.19119,0.191189,0.191193,0.191191,0.191183,0.191178,0.191175,0.191174,0.191172,0.191171,0.191169,0.191168,0.191168,0.191167,0.191167,0.191167
12230,0.193763,0.00294234,0.00634811,0.0275523,0.0390934,0.0843443,0.366074,0.00476403,0.145436,0.170628,0.0374659,0.0479548,0.0465812,0.010525,0.0183865,0.00328662,0.00513109,0.00879379,0.000545674,0.000780054,0.000389312,0.00446964,8.27848e-005,0.000990307,0.00115008,0.000210425,0.000581106,0.000846528,0.000307393,0.000404754,0.000362411,8.80016e-005,0.000233477,8.83061e-005,4.65607e-006,0,0.193763,0.193867,0.194017,0.19398,0.193818,0.193731,0.193721,0.193743,0.193633,0.193679,0.193734,0.193711,0.193725,0.19375,0.193751,0.193742,0.193738,0.193756,0.193752,0.193756,0.19376,0.193758,0.19376,0.193761,0.193761,0.193762,0.193762,0.193762,0.193763,0.193763,0.193763,0.193763
12235,0.15304,0.00297331,0.00575758,0.0267294,0.0375737,0.0727584,0.337778,0.00617937,0.144455,0.151741,0.0356689,0.0395206,0.0357925,0.00760271,0.00516866,0.0149759,0.00353943,0.000289322,0.0145007,0.00559801,0.00824104,0.0115962,0.00774623,0.0100923,0.00985418,0.00507576,0.00751493,0.00727522,0.00498863,0.0040654,0.00464443,0.00252167,0.00156722,0.00118897,0.000485038,0,0.15304,0.153005,0.153306,0.153308,0.153333,0.153443,0.153463,0.153504,0.153533,0.153514,0.153538,0.153487,0.153463,0.153452,0.153396,0.153361,0.153321,0.153279,0.153243,0.153207,0.153172,0.153149,0.153123,0.1531,0.153083,0.15307,0.153057,0.15305,0.153045,0.153042,0.15304,0.15304
12240,0.0753314,0.00308565,0.00571746,0.0265965,0.0396949,0.0735515,0.342147,0.00863766,0.154487,0.150472,0.0381272,0.0469264,0.0415356,0.00558651,0.0228064,0.00536607,0.00909783,0.0137648,0.00195052,0.0077978,0.00164066,0.00261015,0.00419727,0.00505361,0.00425993,0.00271854,0.00440607,0.00334692,0.00277892,0.00168463,0.00240603,0.00149507,0.000703781,0.000504708,0.000245898,0,0.0753316,0.0751924,0.07512,0.0751656,0.0752934,0.0751356,0.0750948,0.0749892,0.0750525,0.075016,0.0750382,0.0750575,0.0750843,0.0751335,0.0751403,0.0751735,0.0751866,0.0752028,0.0752228,0.0752424,0.07526,0.0752727,0.0752881,0.0753,0.0753092,0.0753153,0.0753223,0.0753268,0.0753292,0.0753308,0.0753314,0.0753314
12245,-0.0187249,0.00298965,0.00555798,0.0260606,0.0379762,0.0706007,0.331037,0.00908429,0.159277,0.158612,0.0406668,0.0666277,0.0159239,0.00872959,0.00778675,0.00895378,0.00549145,0.0116568,0.00459636,0.0054298,0.00599853,0.00162918,0.00541045,0.00633622,0.00654699,0.00535958,0.00465895,0.0042567,0.00494292,0.00481173,0.00262728,0.0021071,0.00161545,0.000894773,0.000353054,0,-0.0187246,-0.0188556,-0.0191746,-0.0192138,-0.0194292,-0.0192328,-0.0191619,-0.0190322,-0.0190945,-0.0190822,-0.0191084,-0.0190733,-0.0190473,-0.0190012,-0.0189757,-0.0189497,-0.0189217,-0.0189062,-0.01888,-0.0188545,-0.0188294,-0.0188084,-0.0187904,-0.0187749,-0.01876,-0.0187471,-0.0187388,-0.0187326,-0.0187283,-0.0187258,-0.0187249,-0.0187249
12250,-0.106915,0.00290396,0.00525395,0.0264222,0.0391493,0.0708303,0.356206,0.00804783,0.169405,0.166266,0.0358735,0.0577093,0.0364025,0.00841468,0.0201199,0.00687072,0.000733982,0.00791328,0.00111118,0.00110872,0.00399422,0.00141389,0.00120422,0.000159632,0.000341361,0.0021642,0.0011011,0.00102532,0.000239279,0.00098171,0.000586556,0.00021608,0.000216685,7.39121e-005,0.000119915,0,-0.106915,-0.106936,-0.106943,-0.106955,-0.106774,-0.106985,-0.107055,-0.107126,-0.1071,-0.107058,-0.107109,-0.107074,-0.107069,-0.107042,-0.107025,-0.107027,-0.107,-0.106987,-0.106975,-0.106968,-0.106962,-0.106949,-0.10694,-0.106932,-0.106927,-0.106925,-0.106921,-0.106919,-0.106917,-0.106916,-0.106915,-0.106915
12255,-0.170967,0.00291631,0.00499112,0.0254825,0.0324225,0.0554895,0.283306,0.00523082,0.154774,0.111342,0.0177474,0.0555945,0.0101907,0.0093139,0.0241858,0.00207311,0.0165815,0.0106096,0.00988634,0.0242018,0.0120133,0.00798842,0.0214685,0.0163656,0.0147018,0.0253195,0.0191415,0.0147051,0.0125049,0.00970854,0.0085511,0.00659071,0.00423281,0.00233126,0.0014273,0,-0.170967,-0.170865,-0.170551,-0.170508,-0.170563,-0.170371,-0.170312,-0.170341,-0.170317,-0.170345,-0.170387,-0.170405,-0.170458,-0.170497,-0.170536,-0.170596,-0.170635,-0.170664,-0.170712,-0.170752,-0.170786,-0.17083,-0.170864,-0.170891,-0.170913,-0.17093,-0.170944,-0.170954,-0.170961,-0.170965,-0.170967,-0.170967
12260,-0.196014,0.00286758,0.00508525,0.0261383,0.038643,0.068528,0.352236,0.0107972,0.199342,0.155494,0.0221223,0.0853321,0.0167006,0.00474905,0.028638,0.00332502,0.00218962,0.00494834,0.000393101,0.00179667,0.000862335,0.00149471,0.000573454,3.21257e-005,0.000104795,0.000585599,0.000464613,0.000195755,1.37399e-005,0.000293989,2.68642e-005,1.49971e-005,2.3154e-005,6.897e-007,7.8689e-005,0,-0.196014,-0.195873,-0.195789,-0.195823,-0.195954,-0.196144,-0.196216,-0.196115,-0.196164,-0.196192,-0.196121,-0.196092,-0.196095,-0.196097,-0.196087,-0.196074,-0.196077,-0.19607,-0.196056,-0.19605,-0.196048,-0.196037,-0.19603,-0.196025,-0.196022,-0.19602,-0.196017,-0.196016,-0.196015,-0.196015,-0.196014,-0.196014
12265,-0.173943,0.0028557,0.00461497,0.0265508,0.0388621,0.0628032,0.361319,0.0113418,0.209558,0.14634,0.017177,0.0825096,0.012287,0.00339226,0.0220351,0.00217522,0.00381088,0.00651943,0.00169009,0.00023106,0.00316364,0.00402403,0.00242944,0.00158643,0.000999994,0.000896792,0.0011715,0.00119082,0.000402697,0.000711406,0.000470263,0.000279124,0.000238681,0.000149978,0.000233194,0,-0.173943,-0.17388,-0.174178,-0.174208,-0.173969,-0.173815,-0.173745,-0.173884,-0.173888,-0.173896,-0.173835,-0.173829,-0.173846,-0.173865,-0.173876,-0.173872,-0.173885,-0.173902,-0.173913,-0.17392,-0.173924,-0.173928,-0.173933,-0.173937,-0.173939,-0.173939,-0.173941,-0.173942,-0.173942,-0.173943,-0.173943,-0.173943
12270,-0.113049,0.00290023,0.00421945,0.0266058,0.0377041,0.0548545,0.345886,0.0134773,0.200433,0.141808,0.0167335,0.0870018,0.0137027,0.00690848,0.0357409,0.00501463,0.00108705,0.00140718,0.000528325,0.0039062,0.00313076,0.00206876,0.00563355,0.00421857,0.00345026,0.00173916,0.00327687,0.00306598,0.0013538,0.00128065,0.00149598,0.00129087,0.00111818,0.000434943,0.000247727,0,-0.113049,-0.113104,-0.113262,-0.1132,-0.113404,-0.113526,-0.113592,-0.113453,-0.113392,-0.113349,-0.113319,-0.113295,-0.113286,-0.113289,-0.113275,-0.113248,-0.113223,-0.113204,-0.113175,-0.113151,-0.11313,-0.113117,-0.1131,-0.113085,-0.113076,-0.113068,-0.113061,-0.113056,-0.113052,-0.11305,-0.113049,-0.113049
12275,-0.0250732,0.00308978,0.00436044,0.025132,0.0427959,0.0603954,0.348098,0.0202376,0.214457,0.126569,0.0230398,0.0748886,0.00302077,0.000596118,0.0310419,0.000553322,0.00561787,0.0107068,0.00229699,0.00609276,0.00289253,0.000550631,0.00614631,0.0041749,0.00325674,0.00274279,0.00321017,0.00236118,0.00128742,0.000460118,0.000945593,0.000756332,0.000569024,0.000218277,1.92914e-005,0,-0.0250732,-0.0252021,-0.0249489,-0.0249551,-0.0248908,-0.0248158,-0.0247471,-0.0248172,-0.0248377,-0.0248432,-0.0249197,-0.0249295,-0.0249589,-0.024993,-0.0250076,-0.0250244,-0.0250376,-0.0250406,-0.025047,-0.0250554,-0.0250625,-0.0250617,-0.0250657,-0.0250693,-0.0250689,-0.0250692,-0.0250703,-0.0250716,-0.0250727,-0.025073,-0.0250732,-0.0250732
12280,0.0669533,0.00273485,0.00423044,0.0254909,0.0374118,0.0578709,0.348707,0.0160459,0.227324,0.133987,0.0160095,0.0786106,0.00241566,0.00231124,0.0286879,0.00465173,0.00266356,0.00542799,0.00359905,0.00551532,0.00804259,0.00602698,0.00325706,0.00343559,0.00179655,0.00105563,0.000982971,0.00149479,0.000548785,0.000119568,0.000665723,0.00070701,0.000395502,0.000220878,1.18997e-005,0,0.0669534,0.0668549,0.0670784,0.0670219,0.0671516,0.0671212,0.0670716,0.0670334,0.0670095,0.0669882,0.0669092,0.0669035,0.0668864,0.0668664,0.0668742,0.0668748,0.0668888,0.0669114,0.0669156,0.0669257,0.066933,0.0669372,0.0669405,0.0669457,0.0669469,0.0669478,0.0669498,0.0669516,0.0669528,0.0669534,0.0669533,0.0669533
12285,0.143155,0.00287129,0.00379201,0.0263327,0.036945,0.048792,0.338825,0.012842,0.21139,0.137598,0.0152494,0.0902372,0.00839474,0.00357613,0.0379533,0.000197446,0.00013803,0.0014834,0.00376976,0.00681329,0.0102806,0.00574432,0.00446269,0.00292666,0.00202611,0.00277518,0.00438892,0.00259411,0.00388938,0.00317295,0.00146367,0.00081298,0.000553419,0.000357991,0.000347089,0,0.143156,0.143163,0.142968,0.143014,0.142773,0.142744,0.142793,0.142915,0.142954,0.142965,0.142968,0.142965,0.142961,0.142954,0.142975,0.143002,0.143036,0.143052,0.14307,0.143082,0.143092,0.143103,0.143116,0.143125,0.143136,0.143145,0.143149,0.143152,0.143154,0.143155,0.143155,0.143155
12290,0.187169,0.00278071,0.00349229,0.0259343,0.0377866,0.0474561,0.352416,0.0143962,0.257331,0.136867,0.00881883,0.086414,0.0032069,0.0029529,0.0361212,0.00131823,0.00132692,0.00496629,0.000379982,0.00288955,0.00182891,0.000668634,0.000550784,0.000353135,0.000389017,0.000945799,6.97592e-005,0.000150015,4.15383e-007,0.000181447,4.87962e-005,6.81463e-005,5.73996e-005,2.30117e-005,1.65693e-005,0,0.187169,0.187269,0.186998,0.187013,0.18725,0.187323,0.187293,0.187142,0.187153,0.187173,0.187236,0.187216,0.187194,0.187188,0.187189,0.187203,0.187198,0.187183,0.18718,0.18718,0.187181,0.187182,0.187178,0.187176,0.187174,0.187171,0.18717,0.18717,0.18717,0.18717,0.187169,0.187169
12295,0.186552,0.00277955,0.00350438,0.0256638,0.0370454,0.0467059,0.342044,0.0136999,0.264339,0.124759,0.00491934,0.10224,0.00188566,0.00492583,0.0389087,0.00166344,0.00411238,0.00480471,0.000253854,0.0035419,0.00115987,0.000982782,0.000758171,1.22173e-005,0.000162308,0.000318419,4.55598e-005,7.26687e-005,0.000145273,0.000347657,2.82187e-006,1.04252e-005,5.8917e-005,1.82137e-006,7.12822e-005,0,0.186551,0.186662,0.18679,0.186726,0.186637,0.186517,0.186528,0.186652,0.186628,0.186604,0.186687,0.186663,0.186631,0.18663,0.186624,0.186622,0.186603,0.186592,0.186592,0.186586,0.186577,0.186568,0.186564,0.186559,0.186557,0.186557,0.186555,0.186553,0.186552,0.186551,0.186552,0.186552
12300,0.143256,0.00276972,0.00298401,0.0257152,0.0368426,0.0396931,0.342061,0.0115261,0.267572,0.113941,0.00243124,0.0891425,0.00669438,0.0105677,0.0303902,0.00648611,0.0106841,0.000931162,0.00251188,0.00757904,0.00230453,0.00039124,0.00482882,0.00156525,0.0013887,0.000841258,0.00179023,0.00131128,0.00188891,0.00255666,0.000846037,0.000495943,0.000438748,0.000207001,9.09397e-005,0,0.143256,0.143292,0.143596,0.143621,0.143502,0.143634,0.143625,0.143594,0.14357,0.143526,0.143536,0.143504,0.143459,0.14346,0.143439,0.143405,0.143383,0.143372,0.143345,0.143332,0.14332,0.143308,0.143296,0.143287,0.143278,0.143269,0.143264,0.14326,0.143258,0.143257,0.143256,0.143256
12305,0.0669948,0.00290869,0.0026955,0.0252712,0.0396047,0.036702,0.344092,0.013492,0.270987,0.119747,0.00238354,0.0903046,0.00587044,0.00415266,0.0420693,0.000769043,0.00252997,0.00914485,0.000775422,0.00318474,0.000653342,0.00204479,0.00333658,0.0010307,0.0010079,0.00072377,0.000958144,0.000673596,0.00118985,0.001547,0.000271378,0.000299226,0.000286978,0.000139479,2.81408e-005,0,0.066995,0.066936,0.0668868,0.0669345,0.0671908,0.067027,0.0670271,0.0669494,0.066985,0.0670037,0.0669407,0.0669353,0.066912,0.066942,0.0669429,0.066941,0.0669386,0.0669515,0.0669637,0.0669669,0.0669722,0.0669775,0.066982,0.0669849,0.0669869,0.0669906,0.066992,0.0669932,0.0669942,0.0669947,0.0669948,0.0669948
12310,-0.0247326,0.00281058,0.00278482,0.0247367,0.0355604,0.0352345,0.312977,0.0127476,0.262355,0.106084,0.00263203,0.101216,0.0065265,0.014,0.0172151,0.00510067,0.00239175,0.0126672,0.00456701,0.00879688,0.00624256,0.00615598,0.00559882,0.00639617,0.00529084,0.00453064,0.00559458,0.00516119,0.00426867,0.00274584,0.00312588,0.00232288,0.00126753,0.000697447,0.000528704,0,-0.0247324,-0.0248376,-0.02515,-0.0252047,-0.0254648,-0.0252898,-0.0252781,-0.0251209,-0.02511,-0.0250562,-0.0251143,-0.0250875,-0.0250848,-0.0250341,-0.0250047,-0.0249669,-0.0249403,-0.0249115,-0.0248851,-0.0248582,-0.0248353,-0.0248162,-0.0247963,-0.0247791,-0.0247652,-0.0247556,-0.0247465,-0.0247399,-0.024736,-0.0247338,-0.0247326,-0.0247326
12315,-0.108814,0.00266526,0.00263208,0.0248577,0.0349405,0.0345055,0.325875,0.0128708,0.274342,0.10009,0.00138304,0.0899655,0.00568952,0.00478364,0.0437987,0.00547408,0.00648257,0.0113622,0.00330393,0.00960132,0.00911481,0.00170446,0.00360711,0.00256603,0.00376104,0.0042092,0.00189456,0.00189959,0.00152168,0.00262669,0.000982568,0.000712925,0.000574913,0.000313722,4.26582e-005,0,-0.108813,-0.108886,-0.108916,-0.108917,-0.108796,-0.10896,-0.108963,-0.109108,-0.109128,-0.109144,-0.109147,-0.10912,-0.109122,-0.109075,-0.109049,-0.109012,-0.108972,-0.108958,-0.108934,-0.108915,-0.108894,-0.108873,-0.108861,-0.108849,-0.108839,-0.108828,-0.108823,-0.108819,-0.108816,-0.108814,-0.108814,-0.108814
12320,-0.16743,0.0027249,0.00240707,0.0246513,0.0312448,0.0276005,0.282662,0.00769009,0.23068,0.0711989,0.00121377,0.0618458,0.000278392,0.020606,0.00979066,0.00333631,0.0198244,0.0053225,0.0122225,0.0220926,0.00866671,0.0269252,0.0205714,0.017599,0.022275,0.0215666,0.0147421,0.0149357,0.0120617,0.0118318,0.00828159,0.00526491,0.00434948,0.00259629,0.000723402,0,-0.16743,-0.167418,-0.167116,-0.167066,-0.166983,-0.166852,-0.16686,-0.166801,-0.166797,-0.166868,-0.166838,-0.166862,-0.166924,-0.166953,-0.166994,-0.167052,-0.167085,-0.167137,-0.167184,-0.167223,-0.167264,-0.167303,-0.167331,-0.167357,-0.167378,-0.167397,-0.16741,-0.167419,-0.167425,-0.167429,-0.16743,-0.16743
12325,-0.188877,0.00266337,0.00221258,0.0253617,0.0360289,0.0299309,0.343083,0.0145387,0.302175,0.0868188,0.000159249,0.108905,0.00929823,0.0122809,0.0317915,0.00234449,0.00890559,0.00406457,0.000118821,0.0042593,0.00167706,0.00110044,0.000943927,0.000292072,0.000182239,0.000454579,7.61751e-005,0.000114768,2.26642e-005,0.000279704,5.06762e-005,1.55518e-005,3.28382e-005,2.90158e-006,5.18894e-005,0,-0.188877,-0.188794,-0.188687,-0.188732,-0.188988,-0.189106,-0.189108,-0.18907,-0.189053,-0.18902,-0.188933,-0.188907,-0.188928,-0.188921,-0.188913,-0.188931,-0.188933,-0.188919,-0.188909,-0.188908,-0.1889,-0.188893,-0.188889,-0.188887,-0.188884,-0.188881,-0.18888,-0.188879,-0.188877,-0.188877,-0.188877,-0.188877
12330,-0.165047,0.00267403,0.00217429,0.0250963,0.036024,0.0292917,0.338093,0.0137214,0.317012,0.0725566,0.000948792,0.105518,0.0107359,0.0142802,0.0289491,0.000887312,0.0110353,0.00460542,0.000384033,0.0051879,0.00238381,0.000648506,0.00154903,0.000594123,0.00115221,0.000418497,0.000823876,0.000339647,0.000417183,0.00134355,0.000405787,0.000277995,0.000247368,9.64714e-005,7.14133e-005,0,-0.165047,-0.16496,-0.165237,-0.165259,-0.164971,-0.164892,-0.164897,-0.165016,-0.165064,-0.165019,-0.165001,-0.164983,-0.165003,-0.165011,-0.165014,-0.165021,-0.165034,-0.165027,-0.165026,-0.165029,-0.165034,-0.165034,-0.165038,-0.165039,-0.165039,-0.165043,-0.165045,-0.165045,-0.165046,-0.165047,-0.165047,-0.165047
12335,-0.104156,0.00266247,0.00179278,0.0251247,0.0357699,0.0240858,0.337546,0.013627,0.310244,0.0704496,0.000960518,0.110183,0.013611,0.0195371,0.031538,0.00538409,0.00749061,0.00256627,0.00149677,0.00705925,7.57648e-005,0.000286097,0.000825591,0.000886798,0.00092617,7.13395e-006,0.00111128,0.000999045,0.000490596,0.00159657,0.000480534,0.000326646,0.000175816,0.000124966,0.000137545,0,-0.104156,-0.104124,-0.104303,-0.10424,-0.10439,-0.104444,-0.104436,-0.104265,-0.10423,-0.104264,-0.104303,-0.104278,-0.104286,-0.104296,-0.104279,-0.104245,-0.104238,-0.104229,-0.104224,-0.104212,-0.104201,-0.104197,-0.104188,-0.104179,-0.104174,-0.104167,-0.104162,-0.104159,-0.104158,-0.104156,-0.104156,-0.104156
12340,-0.0194608,0.00280808,0.00183073,0.0241001,0.0385283,0.0251186,0.330665,0.0157567,0.315761,0.0649476,0.00154771,0.0985741,0.0142798,0.0225211,0.0269417,0.000991966,0.0163862,0.0046288,0.00176647,0.00766088,0.000245558,0.00156853,0.00232867,0.00106308,0.00186845,0.00158919,0.0014264,0.000673668,0.00111269,0.0011485,0.000184258,0.000316121,0.000210134,6.58643e-005,0.000122499,0,-0.0194608,-0.0195066,-0.0192785,-0.019294,-0.0193545,-0.0193338,-0.019336,-0.0194595,-0.0194173,-0.0194681,-0.0195422,-0.0195374,-0.0195461,-0.0195631,-0.0195483,-0.0195285,-0.0195327,-0.0195248,-0.019512,-0.0195054,-0.0194939,-0.0194831,-0.0194779,-0.019473,-0.0194677,-0.0194666,-0.0194649,-0.019463,-0.0194617,-0.0194611,-0.0194608,-0.0194608
12345,0.0694858,0.00250306,0.00193295,0.0235004,0.033937,0.0262073,0.318623,0.0173072,0.312792,0.0513134,0.00303586,0.0915307,0.0258901,0.0104214,0.0228608,0.00919845,0.00782778,0.010624,0.00203905,0.00635651,0.0121304,0.00673644,0.00679448,0.00279534,0.00480832,0.0021111,0.00306908,0.00341818,0.00269069,0.00248511,0.00113115,0.000891469,0.000484289,0.000354765,0.000133929,0,0.0694857,0.0693981,0.0696321,0.0695822,0.0698298,0.0698343,0.0698481,0.0698587,0.0697857,0.069811,0.0697579,0.0697374,0.0697053,0.0696655,0.0696554,0.0696233,0.0696111,0.0695856,0.0695657,0.0695564,0.0695387,0.0695283,0.0695184,0.0695089,0.0695003,0.0694965,0.0694924,0.0694893,0.0694873,0.069486,0.0694858,0.0694858
12350,0.140207,0.00258312,0.00181755,0.0243748,0.0318877,0.022437,0.300897,0.0124157,0.287704,0.0550918,0.00112282,0.111497,0.0185019,0.0290583,0.0357384,0.000850421,0.0130841,0.000543322,0.00584133,0.00259103,0.0158021,0.00754635,0.00972272,0.00424081,0.00763072,0.00255816,0.0051084,0.00376517,0.00564767,0.00190722,0.00267747,0.00175956,0.0014117,0.000795686,0.000163682,0,0.140208,0.140144,0.139981,0.140036,0.139742,0.139697,0.13968,0.139768,0.139797,0.139868,0.139931,0.139934,0.139952,0.139953,0.139981,0.139992,0.140037,0.140062,0.140092,0.140109,0.140132,0.140143,0.140159,0.140171,0.140184,0.14019,0.140197,0.140202,0.140205,0.140207,0.140207,0.140207
